fin_year,month,state_code,state_name,district_code,district_name,Approved_Labour_Budget,Average_Wage_rate_per_day_per_person,Average_days_of_employment_provided_per_Household,Differently_abled_persons_worked,Material_and_skilled_Wages,Number_of_Completed_Works,Number_of_GPs_with_NIL_exp,Number_of_Ongoing_Works,Persondays_of_Central_Liability_so_far,SC_persondays,SC_workers_against_active_workers,ST_persondays,ST_workers_against_active_workers,Total_Adm_Expenditure,Total_Exp,Total_Households_Worked,Total_Individuals_Worked,Total_No_of_Active_Job_Cards,Total_No_of_Active_Workers,Total_No_of_HHs_completed_100_Days_of_Wage_Employment,Total_No_of_JobCards_issued,Total_No_of_Workers,Total_No_of_Works_Takenup,Wages,Women_Persondays,percent_of_Category_B_Works,percent_of_Expenditure_on_Agriculture_Allied_Works,percent_of_NRM_Expenditure,percentage_payments_gererated_within_15_days,Remarks
2025-2026,Oct,16,KERALA,1612,PATHANAMTHITTA,1316530,365.448776155714,37,81,498.542173007,3678,0,8756,1431236,410625,33395,21591,2114,386.92931,6115.905928907,38654,42488,63017,110583,169,167226,260801,12434,5230.4344459,1265631,41,67.6,90.29,100.02,NA
2025-2026,Oct,16,KERALA,1610,KOTTAYAM,1509374,371.657445137357,35,26,593.776506702,5573,0,10172,1551101,211720,18963,57129,4205,566.62261,6925.181464802,43188,46203,80268,123181,292,212968,298671,15745,5764.7823481,1432136,49,58.88,83.15,100.01,NA
2025-2026,Oct,16,KERALA,1611,ALAPPUZHA,4569777,377.47740492611,29,308,1668.662786004,8657,0,20165,3444584,495260,43694,19964,1139,1330.67865,16001.867729704,118601,127396,173686,276550,222,269612,402342,28822,13002.5262937,3178500,33,65.11,80.97,100.03,NA
2025-2026,Sep,16,KERALA,1608,ERNAKULAM,1851338,366.743757684794,41,85,772.17509818,6949,0,12482,2167755,420376,30408,40196,2789,557.25887,9279.54011258,51897,55401,100314,154833,352,276067,388269,19431,7950.1061444,1954538,45,65.49,76.72,100.04,NA
2025-2026,Sep,16,KERALA,1609,IDUKKI,2288960,375.585429232206,35,80,895.678552422,11022,0,11663,2719309,316909,27830,407084,24574,786.43071,11895.437642222,77456,98496,126916,232174,811,217128,371443,22685,10213.3283798,2002462,34,65.64,88.22,100.36,NA
2025-2026,Sep,16,KERALA,1608,ERNAKULAM,1851338,365.451991506238,41,85,772.17509818,6928,0,12462,2148871,417082,30403,40150,2789,557.25887,9182.52583258,51832,55328,100288,154791,324,276047,388230,19390,7853.0918644,1937489,45,65.74,76.86,100.04,NA
2025-2026,Sep,16,KERALA,1611,ALAPPUZHA,4524079,375.251238008151,28,305,1668.662786004,8576,0,20058,3313605,475706,43668,18890,1139,1278.47667,15381.483241204,117696,126335,173571,276348,197,269507,402149,28634,12434.3437852,3057767,33,65.72,81.24,100.03,NA
2025-2026,Oct,16,KERALA,1603,WAYANAD,1813496,404.489730203274,41,64,1387.68734096,4509,0,10397,1993019,93664,6605,838810,47990,741.56041,10190.80492696,48489,55224,82939,143725,467,161043,265098,14906,8061.557176,1725995,41,43.35,81,100.35,NA
2025-2026,Oct,16,KERALA,1613,KOLLAM,4228233,369.214556209877,40,243,1389.24234744,13090,0,16928,4615977,917045,59501,49224,2418,1321.88229,19753.98363274,114018,123240,193230,307974,718,412814,601847,30018,17042.8589953,4001494,38,68.95,90.76,100.01,NA
2025-2026,Nov,16,KERALA,1603,WAYANAD,1904170,394.95407781572,51,69,1387.68734096,4810,0,11376,2635303,120737,6618,1122706,48052,741.56041,12537.48441226,51599,59206,83515,144561,2937,161329,265515,16186,10408.2366613,2286615,39,38.33,82.4,100.71,NA
2025-2026,Nov,16,KERALA,1607,THRISSUR,2133864,368.114489452476,44,181,715.456138223,7823,0,16752,2786910,869903,47030,45131,2444,861.06418,11835.539836223,63287,68217,146256,193926,2432,356521,437773,24575,10259.019518,2494051,50,41.53,83.09,100.46,NA
2025-2026,Nov,16,KERALA,1609,IDUKKI,2427685,375.829940047287,42,84,895.678552422,12078,0,12168,3390839,392285,24773,506994,23496,863.62345,14503.090183222,80226,102526,120339,213273,2398,209406,350405,24246,12743.7881808,2511152,34,65.09,88.52,100.4,NA
2025-2026,Nov,16,KERALA,1610,KOTTAYAM,1584843,371.273131019526,43,26,599.310675575,6138,0,10848,1945855,269452,18971,71644,4208,593.04794,8416.795399175,44793,48157,80478,123356,1738,213194,298816,16986,7224.4367836,1798105,47,52.13,82.6,100.21,NA
2025-2026,Nov,16,KERALA,1601,KASARGOD,2024828,378.383159331642,42,82,776.402379642999,6043,0,13930,2513443,141174,9819,422065,24329,717.03148,11003.878891043,59390,66523,102933,159798,964,176454,254933,19973,9510.4450314,2258354,49,41.67,86.05,100.52,NA
2025-2026,Nov,16,KERALA,1605,MALAPPURAM,2601751,370.765577566359,45,191,1229.834451265,11356,0,21250,3168848,1066728,58728,121660,5702,848.70971,13827.541750665,68968,77029,140344,228358,1578,438611,631444,32606,11748.9975894,2707230,60,24.77,75,100.12,NA
2025-2026,Nov,16,KERALA,1607,THRISSUR,2133864,368.802624455278,44,181,715.456138223,7832,0,16802,2798676,873857,47033,45271,2444,861.06418,11898.110856223,63324,68264,146258,193935,2478,356527,437785,24634,10321.590538,2504676,50,41.41,83.08,100.46,NA
2025-2026,Nov,16,KERALA,1609,IDUKKI,2427685,375.838912488547,42,84,895.678552422,12085,0,12179,3402686,393270,24774,507621,23495,863.62345,14547.920060222,80271,102581,120339,213262,2420,209405,350393,24264,12788.6180578,2519988,34,65.12,88.53,100.4,NA
2025-2026,Nov,16,KERALA,1611,ALAPPUZHA,4798261,373.930270191575,36,324,1679.184051704,9801,0,21054,4481931,646984,42700,23980,1102,1331.13765,19769.618399804,123723,133524,172548,272790,847,268542,398426,30855,16759.2966981,4136985,33,63.15,80.66,100.03,NA
2025-2026,Nov,16,KERALA,1612,PATHANAMTHITTA,1382358,365.716875629062,46,82,498.542173007,3966,0,9670,1871820,531770,33327,32243,2130,478.67787,7822.78166440691,40045,44317,63302,110637,713,167539,260805,13636,6845.56162139991,1659092,41,60.45,90.52,100.01,NA
2025-2026,Nov,16,KERALA,1605,MALAPPURAM,2601751,372.212845856003,46,191,1229.834451265,11391,0,21241,3187526,1072796,58727,122853,5702,848.70971,13942.925398265,69031,77112,140381,228439,1662,438575,631410,32632,11864.381237,2723747,60,24.71,75.13,100.11,NA
2025-2026,Nov,16,KERALA,1607,THRISSUR,2133864,368.244937431725,44,181,715.456138223,7863,0,16807,2815804,878594,47018,45994,2444,861.06418,11945.575996223,63412,68370,146244,193895,2545,356484,437706,24670,10369.055678,2520179,50,41.28,83.13,100.45,NA
2025-2026,Nov,16,KERALA,1609,IDUKKI,2427685,376.169726413138,42,84,895.678552422,12121,0,12167,3416319,394373,24779,509617,23498,863.62345,14610.459838122,80334,102671,120358,213306,2468,209414,350414,24288,12851.1578357,2529814,34,65.14,88.53,100.4,NA
2025-2026,Nov,16,KERALA,1610,KOTTAYAM,1584843,371.757447630287,43,27,599.310675575,6145,0,10919,1962537,271852,18952,71765,4199,593.04794,8488.236075575,44887,48268,80444,123266,1828,213154,298719,17064,7295.87746,1813837,47,51.97,82.64,100.21,NA
2025-2026,Nov,16,KERALA,1612,PATHANAMTHITTA,1382358,367.081151570762,46,82,498.542173007,3969,0,9701,1879815,534103,33310,32258,2129,478.67787,7877.66659240691,40061,44340,63303,110566,729,167539,260733,13670,6900.44654939991,1666382,41,60.31,90.53,100.01,NA
2025-2026,Nov,16,KERALA,1607,THRISSUR,2133864,367.974551623166,43,181,715.456138223,7820,0,16700,2768263,864204,47056,43649,2444,861.06418,11763.023680223,63215,68127,146259,193960,2369,356558,437853,24520,10186.503362,2477268,50,41.72,83.17,100.46,NA
2025-2026,Dec,16,KERALA,1603,WAYANAD,1994845,390.956815616739,54,69,1387.68734096,4869,0,11571,2856371,129253,6620,1231527,48061,741.56041,13296.42485476,52638,60547,83693,144744,4639,161319,265401,16440,11167.1771038,2479367,39,36.31,82.86,100.67,NA
2025-2026,Dec,16,KERALA,1605,MALAPPURAM,2725643,371.28873239995,48,191,1229.834451265,11674,0,21333,3405317,1145436,58641,131934,5681,848.70971,14722.102484765,70021,78345,140624,228558,2688,438772,631357,33007,12643.5583235,2912987,60,23.45,75.47,100.11,NA
2025-2026,Dec,16,KERALA,1603,WAYANAD,1994845,389.073758041089,55,69,1387.68734096,4882,0,11590,2912230,131470,6621,1259322,48066,741.56041,13459.97045476,52914,60882,83764,144840,5198,161316,265382,16472,11330.7227038,2528353,39,35.89,83.09,100.66,NA
2025-2026,Dec,16,KERALA,1605,MALAPPURAM,2725643,372.038564614023,49,193,1229.834451265,11732,0,21313,3458986,1162029,58652,134072,5683,848.70971,14947.306025865,70234,78604,140731,228707,2990,438783,631372,33045,12868.7618646,2959370,60,23.16,75.56,100.11,NA
2025-2026,Dec,16,KERALA,1610,KOTTAYAM,1660312,371.601091375356,46,27,599.310675575,6256,0,11076,2089327,290572,18773,76890,4187,593.04794,8956.32054997499,45251,48718,80114,122424,2648,212746,297753,17332,7763.96193439999,1932155,47,50.48,82.79,100.19,NA
2025-2026,Dec,16,KERALA,1602,KANNUR,2695703,371.153976793016,40,90,898.080301291999,7439,0,16599,2952301,112016,8148,253403,13492,929.91269,12785.575559692,73556,78710,124103,184703,1637,272419,376935,24038,10957.5825684,2751570,40,36.5,87.51,100.09,NA
2025-2026,Dec,16,KERALA,1605,MALAPPURAM,2725643,370.920145792565,48,191,1229.834451265,11651,0,21336,3378293,1137294,58639,130268,5681,848.70971,14609.313482165,69884,78169,140577,228487,2568,438767,631355,32987,12530.7693209,2889368,60,23.6,75.38,100.11,NA
2025-2026,Dec,16,KERALA,1606,PALAKKAD,3615914,386.951694361182,27,173,1434.365703429,18240,0,29954,3360051,1008781,82954,419614,20987,1145.50416,15581.6441393288,123234,136352,206790,298944,720,424239,576277,48194,13001.7742758998,2949362,60,59.42,75.85,100.1,NA
2025-2026,Dec,16,KERALA,1607,THRISSUR,2235477,367.089615341938,46,182,715.456138223,7997,0,16917,2992008,935941,46853,48212,2445,861.06418,12559.870976423,64009,69076,145995,193363,3752,356075,436969,24914,10983.3506582,2680596,49,39.95,83.4,100.44,NA
2025-2026,Dec,16,KERALA,1611,ALAPPUZHA,5026753,371.229490146419,37,326,1679.184051704,9986,0,21304,4745382,687727,42677,25939,1101,1331.13765,20626.5791058039,124892,134960,172517,272565,1153,268443,398079,31290,17616.2574040999,4379846,33,62.44,80.6,100.03,NA
2025-2026,Dec,16,KERALA,1602,KANNUR,2695703,372.123286262299,40,90,898.080301291999,7441,0,16705,3001492,114433,8153,256388,13485,929.91269,12997.243658592,73767,78938,124163,184780,1757,272414,376921,24146,11169.2506673,2798440,40,36.16,87.62,100.09,NA
2025-2026,Dec,16,KERALA,1604,KOZHIKODE,4968492,368.849363115964,52,176,2180.529279512,9674,0,23725,6526871,795634,36597,106390,3977,1617.65036,27872.5017544126,124120,135464,186706,297790,3362,363763,538115,33399,24074.3221149006,5945011,31,38.78,88.46,100.12,NA
2025-2026,Dec,16,KERALA,1609,IDUKKI,2543289,374.943728262142,44,85,895.678552422,12252,0,12290,3598733,409568,24763,549874,23477,863.62345,15252.525682822,81067,103808,120442,213366,3385,209310,350141,24542,13493.2236804,2668527,34,64.75,88.58,100.38,NA
2025-2026,Dec,16,KERALA,1613,KOLLAM,4651057,368.715120698374,52,247,1396.257830795,14156,0,19467,6169387,1229076,57884,68154,2317,1329.96057,25473.6811241948,118614,128948,190456,300731,6946,409881,594222,33623,22747.4627233998,5362830,37,65.59,90.3,100.02,NA
2025-2026,Dec,16,KERALA,1607,THRISSUR,2235477,369.113495438212,47,183,715.456138223,8030,0,16977,3066780,960477,46815,50353,2434,861.06418,12896.419173623,64217,69327,145972,193281,4325,355980,436781,25007,11319.8988554,2748294,49,39.42,83.53,100.42,NA
2025-2026,Dec,16,KERALA,1611,ALAPPUZHA,5026753,374.638304104419,38,326,1679.184051704,9995,0,21352,4833399,702828,42692,26352,1101,1331.13765,21118.0857459039,125150,135272,172574,272645,1380,268445,398079,31347,18107.7640441999,4460965,33,62.28,80.66,100.03,NA
2025-2026,Dec,16,KERALA,1613,KOLLAM,4651057,368.018857915479,52,247,1396.257830795,14200,0,19459,6189288,1233265,57887,68156,2317,1329.96057,25503.9654114948,118660,129005,190469,300751,7098,409881,594217,33659,22777.7470106998,5380324,37,65.55,90.34,100.02,NA
2025-2026,Oct,16,KERALA,1602,KANNUR,2450640,374.222494787645,31,81,898.080301291999,7045,0,14834,2177039,81674,8174,190838,13601,929.91269,9974.962649592,69136,73620,123332,184052,207,271902,376662,21879,8146.9696583,2020243,40,44.76,87.83,100.09,NA
2025-2026,Oct,16,KERALA,1610,KOTTAYAM,1509374,371.654853846258,37,26,595.908216502,5818,0,10220,1623838,222301,18991,59525,4208,593.04794,7224.028902102,43477,46557,80353,123349,461,213084,298880,16038,6035.0727456,1499474,49,57.32,83.1,100.01,NA
2025-2026,Oct,16,KERALA,1601,KASARGOD,1928407,381.26408748816,33,76,776.402379642999,5525,0,13035,1862332,102489,9770,320588,24252,666.93148,8543.736965443,55294,61473,102053,158432,136,175932,254065,18560,7100.4031058,1665690,50,47.14,85.6,100.61,NA
2025-2026,Oct,16,KERALA,1605,MALAPPURAM,2477858,373.239888210764,36,181,1218.304063265,10486,0,19734,2350763,779706,58852,93349,5679,764.93884,10757.228096565,64845,72023,139057,226735,256,437639,630389,30220,8773.9851933,1998487,62,31.46,73.92,100.08,NA
2025-2026,Oct,16,KERALA,1607,THRISSUR,2032252,368.77660540353,34,170,714.072046023,7011,0,15322,2068944,642190,47503,31788,2466,802.54626,9146.399756923,59952,64369,146684,194832,333,357429,439285,22333,7629.7814509,1844654,51,49.61,82.84,100.35,NA
2025-2026,Oct,16,KERALA,1610,KOTTAYAM,1509374,372.268174931055,36,26,595.908216502,5586,0,10202,1568275,214341,18974,57816,4205,566.62261,7000.719546902,43257,46290,80286,123212,317,212976,298692,15788,5838.1887204,1448054,49,58.51,83.19,100.01,NA
2025-2026,Oct,16,KERALA,1611,ALAPPUZHA,4569777,376.155083733296,29,308,1671.409120704,8747,0,20109,3477828,499177,43695,20004,1139,1331.13765,16084.573596204,118825,127654,173700,276573,223,269633,402367,28856,13082.0268255,3209361,33,65.06,80.92,100.03,NA
2025-2026,Oct,16,KERALA,1614,THIRUVANANTHAPURAM,5687309,366.670776414819,38,152,2920.409284057,11145,0,24639,5605045,928020,57190,166878,7880,1666.80119,25139.272493957,143852,154674,219160,334970,607,404563,577756,35784,20552.0620199,4953257,46,68.81,86.36,100.02,NA
2025-2026,Oct,16,KERALA,1602,KANNUR,2450640,373.342911756128,31,81,898.080301291999,7025,0,14786,2163629,81211,8170,188850,13599,929.91269,9905.74849949199,69070,73533,123304,183999,204,271872,376611,21811,8077.75550819999,2008039,40,44.97,87.88,100.08,NA
2025-2026,Oct,16,KERALA,1607,THRISSUR,2032252,368.340734523176,35,175,715.456138223,7303,0,15400,2165609,672149,47540,33569,2469,861.06418,9553.340415723,60471,64984,146840,195083,493,357524,439477,22703,7976.8200975,1931613,51,48.22,82.62,100.36,NA
2025-2026,Oct,16,KERALA,1602,KANNUR,2450640,375.258169025457,31,81,898.080301291999,7013,0,14752,2142482,80264,8170,187602,13593,929.91269,9867.83171619199,68955,73394,123267,183911,191,271820,376502,21765,8039.8387249,1988426,40,45.23,87.86,100.08,NA
2025-2026,Oct,16,KERALA,1603,WAYANAD,1813496,401.300240305644,42,65,1387.68734096,4594,0,10518,2101532,98185,6607,886600,48056,741.56041,10562.70071706,48995,55877,83039,143912,672,161083,265198,15112,8433.4529661,1820911,41,42.48,81.07,100.33,NA
2025-2026,Oct,16,KERALA,1607,THRISSUR,2032252,369.461865112972,35,174,714.072046023,7196,0,15391,2136069,662492,47533,33298,2468,824.39196,9430.424373523,60347,64832,146797,195013,465,357509,439431,22587,7891.9603675,1905016,51,48.62,82.69,100.36,NA
2025-2026,Oct,16,KERALA,1609,IDUKKI,2312081,376.116525530978,36,80,895.678552422,11565,0,11523,2886513,338478,27877,433073,24585,863.62345,12615.954407022,78231,99648,127116,232390,1063,217152,371117,23088,10856.6524046,2127016,34,65.74,88.4,100.34,NA
2025-2026,Oct,16,KERALA,1611,ALAPPUZHA,4569777,376.619772477606,29,310,1679.184051704,8911,0,20104,3559298,510689,43704,20306,1139,1331.13765,16415.341731104,119666,128620,173765,276687,246,269709,402479,29015,13405.0200294,3284695,33,64.83,80.7,100.03,NA
2025-2026,Oct,16,KERALA,1612,PATHANAMTHITTA,1316530,368.04995225711,38,80,498.542173007,3792,0,8881,1510382,432804,33448,23841,2116,475.36772,6532.87012290698,38999,42902,63118,110769,220,167324,260970,12673,5558.96022989998,1336709,41,66.37,90.45,100.01,NA
2025-2026,Oct,16,KERALA,1614,THIRUVANANTHAPURAM,5687309,367.354322243974,40,152,2920.409284057,11234,0,24600,5786448,961032,57227,172212,7882,1666.80119,25843.977306457,144346,155301,219314,335241,710,404732,578071,35834,21256.7668324,5115531,45,67.61,86.3,100.02,NA
2025-2026,Oct,16,KERALA,1611,ALAPPUZHA,4569777,376.735914670742,30,313,1679.184051704,9183,0,20099,3713943,533391,43719,20843,1140,1331.13765,17002.078833104,120499,129593,173855,276836,338,269870,402712,29282,13991.7571314,3427537,33,64.56,80.66,100.03,NA
2025-2026,Oct,16,KERALA,1613,KOLLAM,4228233,369.375689365257,42,243,1396.257830795,13448,0,17356,4937252,980554,58803,52562,2363,1329.96057,20963.2270114949,115124,124629,191978,304785,1142,411698,598783,30804,18237.0086106999,4282084,38,67.66,90.55,100.02,NA
2025-2026,Oct,16,KERALA,1602,KANNUR,2450640,373.821231559159,32,81,898.080301291999,7131,0,15021,2292127,85615,8174,199360,13610,929.91269,10396.450371592,69879,74469,123511,184380,271,272137,377044,22152,8568.4573803,2128967,40,43.29,87.76,100.09,NA
2025-2026,Oct,16,KERALA,1610,KOTTAYAM,1509374,371.175271682056,38,26,599.310675575,5860,0,10359,1693082,231936,19005,62053,4216,593.04794,7476.66032887499,43778,46922,80425,123492,684,213180,299018,16219,6284.30171329999,1563634,49,56.19,83.24,100.21,NA
2025-2026,Oct,16,KERALA,1611,ALAPPUZHA,4569777,376.490118472796,31,314,1679.184051704,9327,0,20116,3779011,542865,43732,21075,1140,1331.13765,17237.924692704,120762,129930,173886,276902,368,270009,402895,29443,14227.602991,3487895,33,64.38,80.6,100.03,NA
2025-2026,Oct,16,KERALA,1614,THIRUVANANTHAPURAM,5687309,367.150402357422,42,153,2920.409284057,11454,0,24985,6111929,1016312,57227,180528,7888,1666.80119,27027.182389357,145188,156305,219349,335269,1163,405010,578451,36439,22439.9719153,5408334,45,65.45,86.38,100.06,NA
2025-2026,Oct,16,KERALA,1609,IDUKKI,2312081,374.111157898471,38,80,895.678552422,11810,0,11659,3015938,353629,27905,450806,24609,863.62345,13042.262575722,78949,100592,127196,232504,1325,217079,370986,23469,11282.9605733,2225282,34,65.31,88.12,100.36,NA
2025-2026,Oct,16,KERALA,1610,KOTTAYAM,1509374,370.615400113808,38,26,599.310675575,5864,0,10374,1706377,234335,19002,62851,4218,593.04794,7516.45456157499,43817,46971,80435,123502,707,213184,299016,16238,6324.09594599999,1575861,49,55.83,83.08,100.21,NA
2025-2026,Oct,16,KERALA,1612,PATHANAMTHITTA,1316530,366.833110953813,41,80,498.542173007,3879,0,9055,1611959,460416,33503,25862,2118,478.67787,6890.41939000697,39282,43302,63207,110952,305,167461,261171,12934,5913.19934699997,1428123,41,64.4,90.49,100.01,NA
2025-2026,Oct,16,KERALA,1605,MALAPPURAM,2477858,372.901111388627,38,184,1229.834451265,10683,0,20124,2542396,846525,58915,99567,5691,848.70971,11559.167101165,65810,73182,139442,227347,358,437907,630815,30807,9480.6229399,2164765,62,29.54,74.33,100.09,NA
2025-2026,Oct,16,KERALA,1612,PATHANAMTHITTA,1316530,366.117061401229,39,80,498.542173007,3840,0,8960,1558617,446098,33455,24728,2116,478.67787,6683.58280190699,39145,43105,63161,110851,266,167411,261091,12800,5706.36275889999,1380363,41,65.4,90.46,100.01,NA
2025-2026,Oct,16,KERALA,1609,IDUKKI,2312081,375.950077221084,38,80,895.678552422,11826,0,11689,3030908,354868,27907,454325,24611,863.62345,13154.002968922,79018,100693,127211,232531,1347,217085,371001,23515,11394.7009665,2236746,34,65.29,88.14,100.36,NA
2025-2026,Oct,16,KERALA,1611,ALAPPUZHA,4569777,376.015049459708,31,314,1679.184051704,9370,0,20186,3827560,550758,43741,21189,1140,1331.13765,17402.523328804,120931,130148,173914,276954,380,270064,402978,29556,14392.2016271,3532549,33,64.17,80.43,100.03,NA
2025-2026,Oct,16,KERALA,1604,KOZHIKODE,4516811,369.790143972997,40,171,2180.529279512,9282,0,21753,4849590,594351,36913,78486,4006,1617.65036,21731.4854826121,120210,130494,186646,298560,541,363798,539079,31035,17933.3058431001,4401097,33,50.83,88.12,100.1,NA
2025-2026,Oct,16,KERALA,1606,PALAKKAD,3287194,396.67554193444,21,168,1434.365703429,16981,0,28043,2517823,768173,83478,299412,20985,1145.50416,12567.457893629,114887,126519,206112,298971,143,424731,577850,45024,9987.58803019997,2210655,60,62.48,75.8,100.13,NA
2025-2026,Oct,16,KERALA,1607,THRISSUR,2032252,367.895467065011,37,176,715.456138223,7474,0,15565,2292486,713289,47566,35764,2468,861.06418,10010.472395323,61060,65665,146971,195288,674,357606,439626,23039,8433.9520771,2046470,51,46.84,83.11,100.39,NA
2025-2026,Nov,16,KERALA,1604,KOZHIKODE,4742652,369.056199740293,46,173,2180.529279512,9502,0,22748,5675520,692227,36753,92412,3993,1617.65036,24744.0380670123,122220,133025,186648,298140,1392,363950,538825,32250,20945.8584275003,5161073,32,44.01,88.24,100.13,NA
2025-2026,Nov,16,KERALA,1605,MALAPPURAM,2601751,371.985193131755,44,190,1229.834451265,11156,0,21056,3023247,1017861,58764,114660,5714,848.70971,13324.575353065,68182,76069,140144,228126,1105,438524,631430,32212,11246.0311918,2580710,60,25.72,74.75,100.12,NA
2025-2026,Nov,16,KERALA,1608,ERNAKULAM,1963540,368.056938161383,49,87,784.0278974,7583,0,14130,2657498,519112,30263,44815,2781,724.61223,11289.7458979,53959,57856,100523,154781,2474,275978,387759,21713,9781.10577049999,2394303,43,60.87,74.96,100.05,NA
2025-2026,Nov,16,KERALA,1603,WAYANAD,1904170,395.829095907409,49,69,1387.68734096,4757,0,11179,2498295,115344,6624,1059578,48131,741.56041,12018.22626256,50911,58339,83440,144631,1950,161357,265772,15936,9888.9785116,2167258,40,39.5,82.14,100.63,NA
2025-2026,Nov,16,KERALA,1609,IDUKKI,2427685,375.341655134729,40,84,895.678552422,11981,0,11994,3268459,380292,25069,490166,23603,863.62345,14027.190110422,79859,102027,120985,215170,1972,210130,352424,23975,12267.888108,2416582,34,65.29,88.48,100.36,NA
